10;[11, 12, 104, 105];[11, 12, 104, 105];0
11;[13, 14, 15, 16, 24, 25, 27, 30, 35, 37, 39, 40, 42, 46, 47, 53, 56, 61, 62, 63, 76, 77, 94, 96, 102, 105];[13, 14, 15, 16, 24, 25, 27, 30, 35, 37, 39, 40, 42, 46, 47, 53, 56, 61, 62, 63, 76, 77, 94, 96, 102, 105];0
12;[7, 15, 16, 24, 25, 28, 29, 32, 48, 57, 59, 68, 69, 72, 82, 85, 86, 95];[7, 15, 16, 24, 25, 28, 29, 32, 48, 57, 59, 68, 69, 72, 82, 85, 86, 95];0
13;[2, 7, 10, 23, 24, 25, 26, 27, 28, 29, 30, 32, 35, 36, 37, 45, 46, 48, 49, 50, 51, 57, 58, 59, 61, 69, 70, 71, 72, 85, 87, 95, 104];[2, 7, 10, 23, 24, 25, 26, 27, 28, 29, 30, 32, 35, 36, 37, 45, 46, 48, 49, 50, 51, 57, 58, 59, 61, 69, 70, 71, 72, 85, 87, 95, 104];0
14;[100, 105];[100, 105];0
15;[4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18, 21, 24, 25, 27, 28, 29, 31, 37, 38, 39, 40, 42, 43, 44, 48, 55, 56, 60, 61, 62, 64, 67, 69, 75, 76, 78, 81, 83, 85, 88, 89, 90, 91, 92, 95, 96, 98, 99, 101, 103, 104, 105];[4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18, 21, 24, 25, 27, 28, 29, 31, 37, 38, 39, 40, 42, 43, 44, 48, 55, 56, 60, 61, 62, 64, 67, 69, 75, 76, 78, 81, 83, 85, 88, 89, 90, 91, 92, 95, 96, 98, 99, 101, 103, 104, 105];0
16;[11, 12, 29, 104, 105];[11, 12, 29, 104, 105];0
17;[0, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 35, 36, 37, 42, 43, 44, 45, 46, 47, 48, 49, 52, 53, 54, 55, 56, 61, 62, 64, 65, 66, 67, 69, 70, 71, 72, 73, 80, 81, 82, 83, 84, 88, 91, 92, 93, 94, 95, 96, 104];[0, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 35, 36, 37, 42, 43, 44, 45, 46, 47, 48, 49, 52, 53, 54, 55, 56, 61, 62, 64, 65, 66, 67, 69, 70, 71, 72, 73, 80, 81, 82, 83, 84, 88, 91, 92, 93, 94, 95, 96, 104];1
18;[100, 104, 105];[100, 104, 105];0
19;[2, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49, 52, 53, 55, 56, 61, 62, 64, 65, 66, 67, 69, 70, 71, 72, 75, 76, 78, 81, 82, 89, 90, 91, 92, 93, 94, 95, 96, 98, 104];[2, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49, 52, 53, 55, 56, 61, 62, 64, 65, 66, 67, 69, 70, 71, 72, 75, 76, 78, 81, 82, 89, 90, 91, 92, 93, 94, 95, 96, 98, 104];0
20;[99, 100, 103, 105];[99, 100, 103, 105];0
